customer_id,recency,frequency,monetary,recency_scaled,frequency_scaled,monetary_scaled
CUST00044,328,2,99000.0,1.3796181238889211,-1.085639551522346,-0.7031912861855174
CUST00045,270,8,649000.0,0.8216396947072625,2.065545393649009,3.2079932627455903
CUST00046,267,1,163000.0,0.7927787414737284,-1.6108370423842386,-0.24807162958262485
CUST00047,16,10,226850.0,-1.6219210123986223,3.1159403753727943,0.20598134032510468
CUST00048,211,5,545000.0,0.2540409477810924,0.48995292106333155,2.46842382076589
CUST00049,8,5,300250.0,-1.6988835543547132,0.48995292106333155,0.7279466964915471
CUST00050,314,3,173000.0,1.244933675465762,-0.5604420606604535,-0.1769591832384229
CUST00051,30,5,159400.0,-1.4872365639754632,0.48995292106333155,-0.2736721102665376
CUST00052,284,3,237000.0,0.9563241431304215,-0.5604420606604535,0.2781604733644697
CUST00053,209,5,255400.0,0.23480031229206966,0.48995292106333155,0.4090073746378013
CUST00054,76,5,217300.0,-1.044701947727941,0.48995292106333155,0.1380689540663918
CUST00055,91,3,136000.0,-0.9003971815602705,-0.5604420606604535,-0.4400752347119702
CUST00056,308,2,60000.0,1.187211768998694,-1.085639551522346,-0.9805298269279051
CUST00057,177,4,321000.0,-0.07304985553229376,-0.03524456979856102,0.8755050226557662
CUST00058,307,4,18200.0,1.1775914512541827,-0.03524456979856102,-1.2777798526466693
CUST00059,257,6,211400.0,0.6965755640286148,1.0151504119252241,0.09611261072331265
CUST00060,295,4,149250.0,1.0621476383200463,-0.03524456979856102,-0.34585124330590256
CUST00061,172,2,160000.0,-0.12115144425485055,-1.085639551522346,-0.26940536348588545
CUST00062,298,3,215250.0,1.0910085915535805,-0.5604420606604535,0.12349090256583041
CUST00063,356,3,117000.0,1.648987020735239,-0.5604420606604535,-0.5751888827659539
CUST00064,220,7,422300.0,0.3406238074816946,1.5403479027871165,1.5958741041225322
CUST00065,336,4,398000.0,1.456580665845012,-0.03524456979856102,1.4230708595061212
CUST00066,141,3,74150.0,-0.4193812943347026,-0.5604420606604535,-0.8799057153508594
CUST00067,363,5,281000.0,1.7163292449468186,0.48995292106333155,0.5910552372789584
CUST00068,29,3,57000.0,-1.4968568817199746,-0.5604420606604535,-1.0018635608311657
CUST00069,109,2,175000.0,-0.7272314621590661,-1.085639551522346,-0.1627366939695825
CUST00070,143,3,42200.0,-0.4001406588456799,-0.5604420606604535,-1.1071099814205847
CUST00071,330,4,81300.0,1.3988587593779438,-0.03524456979856102,-0.829060316214755
CUST00072,247,4,384000.0,0.6003723865835012,-0.03524456979856102,1.3235134346242385
CUST00073,275,2,87000.0,0.8697412834298193,-1.085639551522346,-0.7885262217985598
CUST00074,222,4,227250.0,0.3598644429707173,-0.03524456979856102,0.20882583817887276
CUST00075,271,4,215650.0,0.8312600124517738,-0.03524456979856102,0.12633540041959848
CUST00076,193,4,135000.0,0.08087522837988795,-0.03524456979856102,-0.4471864793463904
CUST00077,89,3,223400.0,-0.9196378170492931,-0.5604420606604535,0.18144754633635501
CUST00078,172,3,105300.0,-0.12115144425485055,-0.5604420606604535,-0.6583904449886702
CUST00079,240,1,50000.0,0.5330301623719217,-1.6108370423842386,-1.0516422732721071
CUST00080,11,2,179000.0,-1.670022601121179,-1.085639551522346,-0.13429171543190171
CUST00081,219,5,287600.0,0.33100348973718324,0.48995292106333155,0.6379894518661317
CUST00082,197,5,198200.0,0.11935649935793338,0.48995292106333155,0.0022441815489660523
CUST00083,342,3,34050.0,1.5143025723120802,-0.5604420606604535,-1.1650666251911093
CUST00084,196,6,108150.0,0.10973618161342202,1.0151504119252241,-0.6381233977805727
CUST00085,220,5,105200.0,0.3406238074816946,0.48995292106333155,-0.6591015694521122
CUST00086,10,2,16000.0,-1.6796429188656905,-1.085639551522346,-1.2934245908423938
CUST00087,84,2,195000.0,-0.96773940577185,-1.085639551522346,-0.020511801281178577
CUST00088,314,4,96200.0,1.244933675465762,-0.03524456979856102,-0.723102771161894
CUST00089,241,1,60000.0,0.5426504801164331,-1.6108370423842386,-0.9805298269279051
CUST00090,148,7,287550.0,-0.35203907012312313,1.5403479027871165,0.6376338896344106
CUST00091,261,4,199200.0,0.7350568350066602,-0.03524456979856102,0.009355426183386249
CUST00092,302,3,237000.0,1.1294898625316259,-0.5604420606604535,0.2781604733644697
CUST00093,326,1,60000.0,1.3603774883998985,-1.6108370423842386,-0.9805298269279051
CUST00094,165,2,90000.0,-0.18849366846643006,-1.085639551522346,-0.7671924878952993
CUST00095,111,3,123300.0,-0.7079908266700433,-0.5604420606604535,-0.5303880415691067
CUST00096,229,3,253050.0,0.42720666718229683,-0.5604420606604535,0.39229594974691384
CUST00097,357,7,288000.0,1.6586073384797506,1.5403479027871165,0.6408339497198997
CUST00098,224,4,170250.0,0.37910507845974,-0.03524456979856102,-0.19651510598307845
CUST00099,35,1,135000.0,-1.4391349752529066,-1.6108370423842386,-0.4471864793463904
CUST00100,155,5,321000.0,-0.28469684591154365,0.48995292106333155,0.8755050226557662
CUST00101,62,5,365000.0,-1.1793863961510997,0.48995292106333155,1.188399786570255
CUST00102,150,3,187000.0,-0.3327984346341004,-0.5604420606604535,-0.07740175835654015
CUST00103,260,5,152050.0,0.7254365172621489,0.48995292106333155,-0.32593975832952604
CUST00104,206,2,3050.0,0.20593935905853558,-1.085639551522346,-1.3855152088581353
CUST00105,14,5,174450.0,-1.641161647887645,0.48995292106333155,-0.16664787851851362
CUST00106,137,8,267200.0,-0.45786256531274805,2.065545393649009,0.4929200613239596
CUST00107,118,7,150250.0,-0.6406486024584639,1.5403479027871165,-0.33873999867148236
CUST00108,201,5,112000.0,0.15783777033597882,0.48995292106333155,-0.6107451059380549
CUST00109,32,3,250000.0,-1.4679959284864406,-0.5604420606604535,0.37060665361193224
CUST00110,91,6,260150.0,-0.9003971815602705,1.0151504119252241,0.44278578665129725
CUST00111,23,5,395000.0,-1.5545787881870428,0.48995292106333155,1.4017371256028608
CUST00112,248,2,143000.0,0.6099927043280126,-1.085639551522346,-0.3902965222710288
CUST00113,74,5,426000.0,-1.0639425832169636,0.48995292106333155,1.6221857092698868
CUST00114,292,4,234000.0,1.0332866850865123,-0.03524456979856102,0.2568267394612091
CUST00115,49,5,289000.0,-1.3044505268297475,0.48995292106333155,0.6479451943543199
CUST00116,306,4,57650.0,1.1679711335096714,-0.03524456979856102,-0.9972412518187925
CUST00117,358,2,176000.0,1.668227656224262,-1.085639551522346,-0.1556254493351623
CUST00118,256,3,238000.0,0.6869552462841034,-0.5604420606604535,0.2852717179988899
CUST00119,234,2,111000.0,0.4753082559048536,-1.085639551522346,-0.6178563505724751
CUST00120,170,3,36400.0,-0.14039207974387327,-0.5604420606604535,-1.1483552003002218
CUST00121,212,5,165300.0,0.26366126552560376,0.48995292106333155,-0.2317157669234584
CUST00122,259,4,108500.0,0.7158161995176375,-0.03524456979856102,-0.6356344621585256
CUST00123,288,3,373000.0,0.9948054141084669,-0.5604420606604535,1.2452897436456165
CUST00124,289,1,3000.0,1.0044257318529783,-1.6108370423842386,-1.3858707710898563
CUST00125,125,5,249300.0,-0.5733063782468844,0.48995292106333155,0.3656287823678381
CUST00126,229,1,60000.0,0.42720666718229683,-1.6108370423842386,-0.9805298269279051
CUST00127,6,2,57000.0,-1.7181241898437358,-1.085639551522346,-1.0018635608311657
CUST00128,269,2,75200.0,0.8120193769627511,-1.085639551522346,-0.8724389084847182
CUST00129,156,4,334100.0,-0.27507652816703226,-0.03524456979856102,0.9686623273666708
CUST00130,187,3,69050.0,0.023153321912819807,-0.5604420606604535,-0.9161730629864023
CUST00131,264,4,131300.0,0.7639177882401943,-0.03524456979856102,-0.4734980844937451
CUST00132,247,3,148000.0,0.6003723865835012,-0.5604420606604535,-0.3547402990989278
CUST00133,44,4,228100.0,-1.3525521155523044,-0.03524456979856102,0.21487039611812994
CUST00134,17,5,153700.0,-1.612300694654111,0.48995292106333155,-0.3142062046827327
CUST00135,350,6,338100.0,1.591265114268171,1.0151504119252241,0.9971073059043516
CUST00136,300,4,146000.0,1.1102492270426032,-0.03524456979856102,-0.3689627883677682
CUST00137,352,3,341000.0,1.6105057497571937,-0.5604420606604535,1.0177299153441701
CUST00138,11,8,242200.0,-1.670022601121179,2.065545393649009,0.3151389454634547
CUST00139,170,7,399000.0,-0.14039207974387327,1.5403479027871165,1.4301821041405416
CUST00140,196,1,24000.0,0.10973618161342202,-1.6108370423842386,-1.2365346337670322
CUST00141,11,3,223300.0,-1.670022601121179,-0.5604420606604535,0.180736421872913
CUST00142,201,8,202650.0,0.15783777033597882,2.065545393649009,0.03388922017213593
CUST00143,361,2,100000.0,1.697088609457796,-1.085639551522346,-0.6960800415510973
CUST00144,92,1,24000.0,-0.8907768638157592,-1.6108370423842386,-1.2365346337670322
CUST00145,46,6,474000.0,-1.3333114800632815,1.0151504119252241,1.9635254517220562
CUST00146,306,5,234300.0,1.1679711335096714,0.48995292106333155,0.25896011285153514
CUST00147,80,4,171600.0,-1.0062206767498953,-0.03524456979856102,-0.18691492572661117
CUST00148,279,3,238300.0,0.9082225544078647,-0.5604420606604535,0.28740509138921594
CUST00149,259,2,48150.0,0.7158161995176375,-1.085639551522346,-1.0647980758457845
CUST00150,344,3,140400.0,1.5335432078011029,-0.5604420606604535,-0.40878575832052133
CUST00151,0,4,255000.0,-1.775846096310804,-0.03524456979856102,0.40616287678403323
CUST00152,313,7,535250.0,1.2353133577212507,1.5403479027871165,2.399089185580293
CUST00153,83,2,45050.0,-0.9773597235163614,-1.085639551522346,-1.086842934212487
CUST00154,168,4,48700.0,-0.159632715232896,-0.03524456979856102,-1.0608868912968534
CUST00155,88,1,90000.0,-0.9292581347938046,-1.6108370423842386,-0.7671924878952993
CUST00157,108,3,12600.0,-0.7368517799035774,-0.5604420606604535,-1.3176028225994225
CUST00158,170,2,42000.0,-0.14039207974387327,-1.085639551522346,-1.1085322303474687
CUST00159,178,1,12000.0,-0.0634295377877824,-1.6108370423842386,-1.3218695693800746
CUST00160,252,2,175000.0,0.648473975306058,-1.085639551522346,-0.1627366939695825
CUST00161,304,6,400050.0,1.1487304980206485,1.0151504119252241,1.4376489110066828
CUST00162,219,6,91500.0,0.33100348973718324,1.0151504119252241,-0.7565256209436689
CUST00163,131,4,98300.0,-0.5155844717798161,-0.03524456979856102,-0.7081691574296116
CUST00164,357,5,120600.0,1.6586073384797506,0.48995292106333155,-0.5495884020820412
CUST00165,122,9,559150.0,-0.6021673314804185,2.590742884510902,2.5690479323429356
CUST00166,215,3,60350.0,0.2925222187591378,-0.5604420606604535,-0.978040891305858
CUST00167,334,4,238050.0,1.4373400303559893,-0.03524456979856102,0.2856272802306109
CUST00168,304,4,225000.0,1.1487304980206485,-0.03524456979856102,0.19282553775142733
CUST00169,69,2,173000.0,-1.1120441719395204,-1.085639551522346,-0.1769591832384229
CUST00170,135,4,211500.0,-0.47710320080177077,-0.03524456979856102,0.09682373518675466
CUST00171,112,6,658000.0,-0.698370508925532,1.0151504119252241,3.2719944644553722
CUST00172,342,7,164200.0,1.5143025723120802,1.5403479027871165,-0.23953813602132062
CUST00173,267,6,363200.0,0.7927787414737284,1.0151504119252241,1.1755995462282984
CUST00174,158,4,163700.0,-0.25583589267800955,-0.03524456979856102,-0.24309375833853072
CUST00175,249,6,180300.0,0.619613022072524,1.0151504119252241,-0.12504709740715547
CUST00176,159,5,226100.0,-0.2462155749334982,0.48995292106333155,0.20064790684928954
CUST00177,228,4,235000.0,0.41758634943778544,-0.03524456979856102,0.2639379840956293
CUST00178,124,5,90650.0,-0.5829266959913957,0.48995292106333155,-0.7625701788829261
CUST00179,302,4,211500.0,1.1294898625316259,-0.03524456979856102,0.09682373518675466
CUST00180,73,9,219000.0,-1.0735629009614749,2.590742884510902,0.15015806994490613
CUST00181,168,4,185550.0,-0.159632715232896,-0.03524456979856102,-0.08771306307644944
CUST00182,196,2,163150.0,0.10973618161342202,-1.085639551522346,-0.24700494288746183
CUST00183,142,4,401000.0,-0.4097609765901913,-0.03524456979856102,1.4444045934093819
CUST00184,322,5,192050.0,1.321896217421853,0.48995292106333155,-0.041489972952718154
CUST00185,159,5,436300.0,-0.2462155749334982,0.48995292106333155,1.6954315290044149
CUST00186,111,2,288000.0,-0.7079908266700433,-1.085639551522346,0.6408339497198997
CUST00187,220,6,181150.0,0.3406238074816946,1.0151504119252241,-0.1190025394678983
CUST00188,84,4,96200.0,-0.96773940577185,-0.03524456979856102,-0.723102771161894
CUST00189,107,4,149200.0,-0.7464720976480888,-0.03524456979856102,-0.34620680553762356
CUST00190,172,2,66000.0,-0.12115144425485055,-1.085639551522346,-0.9378623591213839
CUST00191,292,2,208000.0,1.0332866850865123,-1.085639551522346,0.07193437896628398
CUST00192,285,2,135050.0,0.9659444608749328,-1.085639551522346,-0.4468309171146694
CUST00193,229,6,247000.0,0.42720666718229683,1.0151504119252241,0.34927291970867164
CUST00194,232,3,84000.0,0.4560676204158309,-0.5604420606604535,-0.8098599557018203
CUST00195,126,2,208000.0,-0.563686060502373,-1.085639551522346,0.07193437896628398
CUST00196,42,6,97050.0,-1.371792751041327,1.0151504119252241,-0.7170582132226369
CUST00197,6,4,60250.0,-1.7181241898437358,-0.03524456979856102,-0.9787520157693
CUST00198,321,1,6000.0,1.3122758996773416,-1.6108370423842386,-1.3645370371865957
CUST00199,244,5,246250.0,0.5715114333499671,0.48995292106333155,0.3439394862328565
CUST00200,157,3,197000.0,-0.26545621042252093,-0.5604420606604535,-0.0062893120123381835
CUST00201,193,5,230500.0,0.08087522837988795,0.48995292106333155,0.2319373832407384
CUST00202,73,5,128400.0,-1.0735629009614749,0.48995292106333155,-0.49412069393356367
CUST00203,89,4,247000.0,-0.9196378170492931,-0.03524456979856102,0.34927291970867164
CUST00204,160,6,109050.0,-0.23659525718898683,1.0151504119252241,-0.6317232776095945
CUST00205,5,6,274400.0,-1.7277445075882472,1.0151504119252241,0.5441210226917851
CUST00206,96,4,208450.0,-0.8522955928377137,-0.03524456979856102,0.07513443905177307
CUST00207,241,3,155000.0,0.5426504801164331,-0.5604420606604535,-0.30496158665798645
CUST00208,72,2,24000.0,-1.0831832187059862,-1.085639551522346,-1.2365346337670322
CUST00209,195,1,24000.0,0.10011586386891067,-1.6108370423842386,-1.2365346337670322
CUST00210,249,5,342150.0,0.619613022072524,0.48995292106333155,1.0259078466737535
CUST00211,0,4,16700.0,-1.775846096310804,-0.03524456979856102,-1.2884467195982996
CUST00212,47,4,401300.0,-1.3236911623187702,-0.03524456979856102,1.446537966799708
CUST00213,252,6,377100.0,0.648473975306058,1.0151504119252241,1.2744458466467392
CUST00214,320,5,351300.0,1.3026555819328303,0.48995292106333155,1.0909757350786982
CUST00215,50,3,213000.0,-1.2948302090852362,-0.5604420606604535,0.10749060213838496
CUST00216,224,4,172000.0,0.37910507845974,-0.03524456979856102,-0.18407042787284308
CUST00217,127,4,247000.0,-0.5540657427578616,-0.03524456979856102,0.34927291970867164
CUST00218,296,1,8000.0,1.0717679560645577,-1.6108370423842386,-1.3503145479177554
CUST00219,11,7,595000.0,-1.670022601121179,1.5403479027871165,2.8239860524869
CUST00220,185,5,288000.0,0.0039126864237970915,0.48995292106333155,0.6408339497198997
CUST00221,315,3,211250.0,1.2545539932102736,-0.5604420606604535,0.09504592402814961
CUST00222,177,6,241950.0,-0.07304985553229376,1.0151504119252241,0.31336113430484963
CUST00223,108,7,471000.0,-0.7368517799035774,1.5403479027871165,1.9421917178187955
CUST00224,187,7,395150.0,0.023153321912819807,1.5403479027871165,1.4028038122980238
CUST00225,36,8,436050.0,-1.4295146575083952,2.065545393649009,1.6936537178458098
CUST00226,199,3,97000.0,0.1385971348469561,-0.5604420606604535,-0.7174137754543578
CUST00227,95,7,402050.0,-0.861915910582225,1.5403479027871165,1.451871400275523
CUST00228,110,6,266400.0,-0.7176111444145546,1.0151504119252241,0.48723106561642343
CUST00229,224,1,163000.0,0.37910507845974,-1.6108370423842386,-0.24807162958262485
CUST00230,159,6,183000.0,-0.2462155749334982,1.0151504119252241,-0.10584673689422093
CUST00231,197,3,133200.0,0.11935649935793338,-0.5604420606604535,-0.4599867196883467
CUST00232,139,2,8250.0,-0.43862192982372533,-1.085639551522346,-1.3485367367591503
CUST00233,129,4,135000.0,-0.5348251072688389,-0.03524456979856102,-0.4471864793463904
CUST00234,12,3,217000.0,-1.6604022833766676,-0.5604420606604535,0.13593558067606576
CUST00235,186,5,370400.0,0.013533004168308448,0.48995292106333155,1.226800507596124
CUST00236,330,4,144100.0,1.3988587593779438,-0.03524456979856102,-0.3824741531731666
CUST00237,238,6,374450.0,0.513789526882899,1.0151504119252241,1.2556010483655258
CUST00238,202,3,144000.0,0.16745808808049018,-0.5604420606604535,-0.3831852776366086
CUST00239,190,4,247000.0,0.05201427514635388,-0.03524456979856102,0.34927291970867164
CUST00240,164,2,87000.0,-0.19811398621094142,-1.085639551522346,-0.7885262217985598
CUST00241,134,4,198150.0,-0.4867235185462821,-0.03524456979856102,0.0018886193172450425
CUST00243,220,5,452400.0,0.3406238074816946,0.48995292106333155,1.80992256761858
CUST00244,41,6,42850.0,-1.3814130687858384,1.0151504119252241,-1.1024876724082115
CUST00245,18,4,165300.0,-1.6026803769095996,-0.03524456979856102,-0.2317157669234584
CUST00246,153,3,6150.0,-0.3039374814005663,-0.5604420606604535,-1.3634703504914327
CUST00247,8,6,424000.0,-1.6988835543547132,1.0151504119252241,1.6079632200010465
CUST00248,183,4,900.0,-0.015327949065225624,-0.03524456979856102,-1.4008043848221388
CUST00249,254,4,50200.0,0.6677146107950808,-0.03524456979856102,-1.050220024345223
CUST00250,52,5,253300.0,-1.2755895735962135,0.48995292106333155,0.3940737609055189
CUST00251,319,4,295250.0,1.293035264188319,-0.03524456979856102,0.6923904733194461
CUST00252,213,9,280250.0,0.2732815832701151,2.590742884510902,0.5857218038031432
CUST00253,0,2,60250.0,-1.775846096310804,-1.085639551522346,-0.9787520157693
CUST00254,207,5,327200.0,0.21555967680304694,0.48995292106333155,0.9195947393891714
CUST00255,142,5,230300.0,-0.4097609765901913,0.48995292106333155,0.23051513431385437
CUST00256,156,3,59000.0,-0.27507652816703226,-0.5604420606604535,-0.9876410715623253
CUST00257,177,1,24000.0,-0.07304985553229376,-1.6108370423842386,-1.2365346337670322
CUST00258,20,4,340200.0,-1.5834397414205768,-0.03524456979856102,1.012040919636634
CUST00259,63,4,271000.0,-1.1697660784065884,-0.03524456979856102,0.5199427909347564
CUST00260,160,4,72500.0,-0.23659525718898683,-0.03524456979856102,-0.8916392689976527
CUST00261,50,4,100200.0,-1.2948302090852362,-0.03524456979856102,-0.6946577926242132
CUST00262,152,7,563150.0,-0.3135577991450777,1.5403479027871165,2.5974929108806166
CUST00263,94,4,223100.0,-0.8715362283267364,-0.03524456979856102,0.17931417294602894
CUST00264,277,3,121000.0,0.8889819189188419,-0.5604420606604535,-0.5467439042282731
CUST00265,118,3,172000.0,-0.6406486024584639,-0.5604420606604535,-0.18407042787284308
CUST00266,132,2,19000.0,-0.5059641540353048,-1.085639551522346,-1.2720908569391332
CUST00267,200,4,9600.0,0.14821745259146746,-0.03524456979856102,-1.338936556502683
CUST00268,193,2,120000.0,0.08087522837988795,-1.085639551522346,-0.5538551488626933
CUST00269,187,1,15000.0,0.023153321912819807,-1.6108370423842386,-1.300535835476814
CUST00270,331,6,154250.0,1.4084790771224553,1.0151504119252241,-0.3102950201338016
CUST00271,268,5,226800.0,0.8023990592182397,0.48995292106333155,0.20562577809338367
CUST00272,60,2,187000.0,-1.1986270316401226,-1.085639551522346,-0.07740175835654015
CUST00273,32,4,212050.0,-1.4679959284864406,-0.03524456979856102,0.10073491973568577
CUST00274,72,2,15200.0,-1.0831832187059862,-1.085639551522346,-1.29911358654993
CUST00275,168,6,327000.0,-0.159632715232896,1.0151504119252241,0.9181724904622873
CUST00276,183,5,103350.0,-0.015327949065225624,0.48995292106333155,-0.6722573720257896
CUST00277,73,7,357000.0,-1.0735629009614749,1.5403479027871165,1.1315098294948933
CUST00278,268,3,175300.0,0.8023990592182397,-0.5604420606604535,-0.16060332057925644
CUST00279,153,2,40000.0,-0.3039374814005663,-1.085639551522346,-1.122754719616309
CUST00280,180,7,207300.0,-0.04418890229875969,1.5403479027871165,0.06695650772218985
CUST00281,48,5,227000.0,-1.3140708445742588,0.48995292106333155,0.2070480270202677
CUST00282,143,3,15300.0,-0.4001406588456799,-0.5604420606604535,-1.2984024620864878
CUST00283,10,8,175800.0,-1.6796429188656905,2.065545393649009,-0.15704769826204634
CUST00284,40,4,194050.0,-1.3910333865303497,-0.03524456979856102,-0.027267483683877762
CUST00285,196,5,407000.0,0.10973618161342202,0.48995292106333155,1.4870720612159032
CUST00286,225,7,262550.0,0.3887253962042514,1.5403479027871165,0.4598527737739057
CUST00287,161,6,269500.0,-0.22697493944447547,1.0151504119252241,0.509275923983126
CUST00288,286,2,105000.0,0.9755647786194441,-1.085639551522346,-0.6605238183789963
CUST00289,54,1,60000.0,-1.2563489381071906,-1.6108370423842386,-0.9805298269279051
CUST00290,92,2,24000.0,-0.8907768638157592,-1.085639551522346,-1.2365346337670322
CUST00291,132,4,368000.0,-0.5059641540353048,-0.03524456979856102,1.2097335204735153
CUST00293,202,2,171000.0,0.16745808808049018,-1.085639551522346,-0.19118167250726328
CUST00294,103,6,374300.0,-0.7849533686261342,1.0151504119252241,1.2545343616703626
CUST00295,264,4,128000.0,0.7639177882401943,-0.03524456979856102,-0.49696519178733173
CUST00296,280,5,491000.0,0.917842872152376,0.48995292106333155,2.0844166105071995
CUST00297,361,3,85200.0,1.697088609457796,-0.5604420606604535,-0.8013264621405162
CUST00298,269,5,266000.0,0.8120193769627511,0.48995292106333155,0.4843865677626554
CUST00299,259,5,343000.0,0.7158161995176375,0.48995292106333155,1.0319524046130104
CUST00300,224,4,310000.0,0.37910507845974,-0.03524456979856102,0.797281331677144
CUST00302,159,4,271000.0,-0.2462155749334982,-0.03524456979856102,0.5199427909347564
CUST00303,24,3,66300.0,-1.5449584704425314,-0.5604420606604535,-0.9357289857310579
CUST00304,299,6,287200.0,1.1006289092980919,1.0151504119252241,0.6351449540123636
CUST00305,330,1,135000.0,1.3988587593779438,-1.6108370423842386,-0.4471864793463904
CUST00306,121,3,199200.0,-0.6117876492249298,-0.5604420606604535,0.009355426183386249
CUST00307,307,4,96100.0,1.1775914512541827,-0.03524456979856102,-0.723813895625336
CUST00308,1,6,344200.0,-1.7662257785662927,1.0151504119252241,1.0404858981743148
CUST00309,326,6,570000.0,1.3603774883998985,1.0151504119252241,2.646204936626395
CUST00310,157,4,208200.0,-0.26545621042252093,-0.03524456979856102,0.07335662789316802
CUST00311,216,4,113100.0,0.30214253650364914,-0.03524456979856102,-0.6029227368401927
CUST00312,304,5,689000.0,1.1487304980206485,0.48995292106333155,3.4924430481223983
CUST00313,143,2,15100.0,-0.4001406588456799,-1.085639551522346,-1.299824711013372
CUST00314,339,1,12000.0,1.485441619078546,-1.6108370423842386,-1.3218695693800746
CUST00315,360,1,25000.0,1.6874682917132846,-1.6108370423842386,-1.229423389132612
CUST00316,10,5,327450.0,-1.6796429188656905,0.48995292106333155,0.9213725505477764
CUST00317,45,5,184200.0,-1.3429317978077928,0.48995292106333155,-0.0973132433329167
CUST00318,185,8,601000.0,0.0039126864237970915,2.065545393649009,2.866653520293421
CUST00319,204,4,253000.0,0.18669872356951286,-0.03524456979856102,0.39194038751519283
CUST00320,140,8,308900.0,-0.429001612079214,2.065545393649009,0.7894589625792818
CUST00321,287,2,120000.0,0.9851850963639556,-1.085639551522346,-0.5538551488626933
CUST00322,150,5,250100.0,-0.3327984346341004,0.48995292106333155,0.37131777807537425
CUST00323,63,3,137100.0,-1.1697660784065884,-0.5604420606604535,-0.432252865614108
CUST00324,210,4,84400.0,0.24442063003658102,-0.03524456979856102,-0.8070154578480523
CUST00325,266,5,149550.0,0.7831584237292171,0.48995292106333155,-0.3437178699155765
CUST00326,282,5,131500.0,0.9370835076413987,0.48995292106333155,-0.47207583556686106
CUST00327,314,1,50000.0,1.244933675465762,-1.6108370423842386,-1.0516422732721071
CUST00328,138,2,48000.0,-0.4482422475682367,-1.085639551522346,-1.0658647625409474
